Time,CORE_BOTTOM::Des Heat Load [W],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM::Des Heat Mass Flow [kg/s],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID::Des Heat Load [W],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID::Des Heat Mass Flow [kg/s],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Heat Load [W],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Heat Load [W],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Heat Load [W],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Heat Load [W],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
00:23:00,0.000000E+00,1.995701E+04,0.000000E+00,1.406722E+00,0.000000E+00,8.449229E+03,0.000000E+00,5.955665E-01,3.826836E+03,7.736847E+03,1.538058E-01,5.453525E-01,2.363637E+03,0.000000E+00,9.499761E-02,0.000000E+00,1.570595E+03,1.058618E+03,6.312422E-02,7.462098E-02,2.392086E+03,1.711700E+03,9.614102E-02,1.206560E-01,1.567747E+03,1.205988E+03,6.300978E-02,8.500903E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.506688E+02,0.000000E+00,4.586454E-02,0.000000E+00,1.077102E+03,0.000000E+00,7.592306E-02,0.000000E+00,7.660936E+02,0.000000E+00,5.400067E-02,1.257870E+03,1.785957E+03,5.055543E-02,1.258900E-01,8.720322E+02,1.172464E+03,3.504811E-02,8.264571E-02,1.295552E+03,1.779903E+03,5.206993E-02,1.254633E-01,8.713443E+02,1.328652E+03,3.502046E-02,9.365529E-02 
00:24:00,0.000000E+00,1.996978E+04,0.000000E+00,1.407621E+00,0.000000E+00,8.461088E+03,0.000000E+00,5.964024E-01,3.826917E+03,7.749941E+03,1.538091E-01,5.462754E-01,2.363655E+03,0.000000E+00,9.499832E-02,0.000000E+00,1.570606E+03,1.059939E+03,6.312467E-02,7.471410E-02,2.392104E+03,1.713616E+03,9.614173E-02,1.207911E-01,1.567759E+03,1.206793E+03,6.301023E-02,8.506579E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.515225E+02,0.000000E+00,4.592471E-02,0.000000E+00,1.078225E+03,0.000000E+00,7.600223E-02,0.000000E+00,7.666598E+02,0.000000E+00,5.404058E-02,1.257895E+03,1.787646E+03,5.055646E-02,1.260091E-01,8.720485E+02,1.173554E+03,3.504877E-02,8.272250E-02,1.295577E+03,1.781735E+03,5.207094E-02,1.255924E-01,8.713604E+02,1.329207E+03,3.502111E-02,9.369438E-02 
00:25:00,0.000000E+00,1.998249E+04,0.000000E+00,1.408517E+00,0.000000E+00,8.472891E+03,0.000000E+00,5.972344E-01,3.826999E+03,7.762994E+03,1.538123E-01,5.471955E-01,2.363672E+03,0.000000E+00,9.499904E-02,0.000000E+00,1.570617E+03,1.061241E+03,6.312512E-02,7.480586E-02,2.392121E+03,1.715508E+03,9.614243E-02,1.209245E-01,1.567770E+03,1.207587E+03,6.301067E-02,8.512173E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.523662E+02,0.000000E+00,4.598419E-02,0.000000E+00,1.079335E+03,0.000000E+00,7.608050E-02,0.000000E+00,7.672130E+02,0.000000E+00,5.407958E-02,1.257921E+03,1.789315E+03,5.055749E-02,1.261267E-01,8.720646E+02,1.174628E+03,3.504942E-02,8.279826E-02,1.295602E+03,1.783545E+03,5.207195E-02,1.257200E-01,8.713765E+02,1.329748E+03,3.502176E-02,9.373253E-02 
00:26:00,0.000000E+00,1.999511E+04,0.000000E+00,1.409407E+00,0.000000E+00,8.484615E+03,0.000000E+00,5.980607E-01,3.827080E+03,7.776006E+03,1.538156E-01,5.481126E-01,2.363690E+03,0.000000E+00,9.499975E-02,0.000000E+00,1.570628E+03,1.062520E+03,6.312556E-02,7.489605E-02,2.392139E+03,1.717371E+03,9.614313E-02,1.210558E-01,1.567781E+03,1.208368E+03,6.301112E-02,8.517680E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.531984E+02,0.000000E+00,4.604285E-02,0.000000E+00,1.080430E+03,0.000000E+00,7.615769E-02,0.000000E+00,7.677516E+02,0.000000E+00,5.411754E-02,1.257946E+03,1.790958E+03,5.055851E-02,1.262426E-01,8.720808E+02,1.175685E+03,3.505007E-02,8.287277E-02,1.295627E+03,1.785328E+03,5.207296E-02,1.258457E-01,8.713926E+02,1.330274E+03,3.502241E-02,9.376957E-02 
00:27:00,0.000000E+00,2.000764E+04,0.000000E+00,1.410290E+00,0.000000E+00,8.496252E+03,0.000000E+00,5.988810E-01,3.827161E+03,7.788941E+03,1.538188E-01,5.490244E-01,2.363708E+03,0.000000E+00,9.500046E-02,0.000000E+00,1.570639E+03,1.063776E+03,6.312601E-02,7.498460E-02,2.392156E+03,1.719204E+03,9.614383E-02,1.211850E-01,1.567792E+03,1.209136E+03,6.301156E-02,8.523095E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.540183E+02,0.000000E+00,4.610065E-02,0.000000E+00,1.081509E+03,0.000000E+00,7.623372E-02,0.000000E+00,7.682746E+02,0.000000E+00,5.415441E-02,1.257972E+03,1.792575E+03,5.055954E-02,1.263565E-01,8.720970E+02,1.176724E+03,3.505072E-02,8.294598E-02,1.295653E+03,1.787085E+03,5.207397E-02,1.259695E-01,8.714087E+02,1.330782E+03,3.502305E-02,9.380542E-02 
00:28:00,0.000000E+00,2.002011E+04,0.000000E+00,1.411169E+00,0.000000E+00,8.507828E+03,0.000000E+00,5.996969E-01,3.827242E+03,7.801820E+03,1.538221E-01,5.499322E-01,2.363725E+03,0.000000E+00,9.500116E-02,0.000000E+00,1.570650E+03,1.065012E+03,6.312646E-02,7.507173E-02,2.392174E+03,1.721011E+03,9.614453E-02,1.213124E-01,1.567803E+03,1.209892E+03,6.301201E-02,8.528420E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.548276E+02,0.000000E+00,4.615769E-02,0.000000E+00,1.082574E+03,0.000000E+00,7.630877E-02,0.000000E+00,7.687845E+02,0.000000E+00,5.419036E-02,1.257997E+03,1.794171E+03,5.056056E-02,1.264690E-01,8.721131E+02,1.177747E+03,3.505137E-02,8.301813E-02,1.295678E+03,1.788818E+03,5.207498E-02,1.260917E-01,8.714248E+02,1.331277E+03,3.502370E-02,9.384032E-02 
00:29:00,0.000000E+00,2.003252E+04,0.000000E+00,1.412044E+00,0.000000E+00,8.519351E+03,0.000000E+00,6.005092E-01,3.827323E+03,7.814649E+03,1.538254E-01,5.508365E-01,2.363743E+03,0.000000E+00,9.500187E-02,0.000000E+00,1.570662E+03,1.066229E+03,6.312690E-02,7.515753E-02,2.392191E+03,1.722795E+03,9.614523E-02,1.214382E-01,1.567814E+03,1.210635E+03,6.301245E-02,8.533663E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.556270E+02,0.000000E+00,4.621404E-02,0.000000E+00,1.083626E+03,0.000000E+00,7.638293E-02,0.000000E+00,7.692825E+02,0.000000E+00,5.422545E-02,1.258023E+03,1.795747E+03,5.056158E-02,1.265801E-01,8.721293E+02,1.178757E+03,3.505201E-02,8.308930E-02,1.295703E+03,1.790532E+03,5.207599E-02,1.262125E-01,8.714409E+02,1.331760E+03,3.502435E-02,9.387437E-02 
00:30:00,0.000000E+00,2.004488E+04,0.000000E+00,1.412915E+00,0.000000E+00,8.530822E+03,0.000000E+00,6.013177E-01,3.827404E+03,7.827427E+03,1.538286E-01,5.517371E-01,2.363761E+03,0.000000E+00,9.500258E-02,0.000000E+00,1.570673E+03,1.067428E+03,6.312734E-02,7.524199E-02,2.392208E+03,1.724557E+03,9.614593E-02,1.215623E-01,1.567825E+03,1.211367E+03,6.301289E-02,8.538821E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.564168E+02,0.000000E+00,4.626971E-02,0.000000E+00,1.084666E+03,0.000000E+00,7.645622E-02,0.000000E+00,7.697686E+02,0.000000E+00,5.425972E-02,1.258048E+03,1.797305E+03,5.056260E-02,1.266899E-01,8.721454E+02,1.179753E+03,3.505266E-02,8.315953E-02,1.295728E+03,1.792226E+03,5.207699E-02,1.263320E-01,8.714569E+02,1.332231E+03,3.502499E-02,9.390757E-02 
00:31:00,0.000000E+00,2.005718E+04,0.000000E+00,1.413782E+00,0.000000E+00,8.542243E+03,0.000000E+00,6.021227E-01,3.827484E+03,7.840151E+03,1.538318E-01,5.526340E-01,2.363778E+03,0.000000E+00,9.500328E-02,0.000000E+00,1.570684E+03,1.068607E+03,6.312779E-02,7.532512E-02,2.392226E+03,1.726295E+03,9.614662E-02,1.216849E-01,1.567836E+03,1.212087E+03,6.301333E-02,8.543894E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.571970E+02,0.000000E+00,4.632471E-02,0.000000E+00,1.085693E+03,0.000000E+00,7.652866E-02,0.000000E+00,7.702433E+02,0.000000E+00,5.429318E-02,1.258074E+03,1.798844E+03,5.056362E-02,1.267984E-01,8.721615E+02,1.180736E+03,3.505331E-02,8.322882E-02,1.295753E+03,1.793901E+03,5.207800E-02,1.264500E-01,8.714730E+02,1.332691E+03,3.502564E-02,9.393994E-02 
00:32:00,0.000000E+00,2.006940E+04,0.000000E+00,1.414643E+00,0.000000E+00,8.553591E+03,0.000000E+00,6.029226E-01,3.827565E+03,7.852797E+03,1.538351E-01,5.535254E-01,2.363796E+03,0.000000E+00,9.500399E-02,0.000000E+00,1.570695E+03,1.069764E+03,6.312823E-02,7.540669E-02,2.392243E+03,1.728007E+03,9.614732E-02,1.218056E-01,1.567847E+03,1.212792E+03,6.301377E-02,8.548863E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.579663E+02,0.000000E+00,4.637894E-02,0.000000E+00,1.086706E+03,0.000000E+00,7.660007E-02,0.000000E+00,7.707047E+02,0.000000E+00,5.432571E-02,1.258099E+03,1.800360E+03,5.056464E-02,1.269053E-01,8.721776E+02,1.181704E+03,3.505395E-02,8.329700E-02,1.295778E+03,1.795552E+03,5.207900E-02,1.265664E-01,8.714890E+02,1.333136E+03,3.502628E-02,9.397133E-02 
00:33:00,0.000000E+00,2.008154E+04,0.000000E+00,1.415499E+00,0.000000E+00,8.564861E+03,0.000000E+00,6.037170E-01,3.827645E+03,7.865358E+03,1.538383E-01,5.544108E-01,2.363813E+03,0.000000E+00,9.500469E-02,0.000000E+00,1.570706E+03,1.070897E+03,6.312867E-02,7.548656E-02,2.392260E+03,1.729691E+03,9.614801E-02,1.219243E-01,1.567858E+03,1.213481E+03,6.301421E-02,8.553720E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.587239E+02,0.000000E+00,4.643234E-02,0.000000E+00,1.087704E+03,0.000000E+00,7.667039E-02,0.000000E+00,7.711523E+02,0.000000E+00,5.435726E-02,1.258124E+03,1.801853E+03,5.056566E-02,1.270105E-01,8.721936E+02,1.182654E+03,3.505460E-02,8.336400E-02,1.295803E+03,1.797178E+03,5.208001E-02,1.266810E-01,8.715050E+02,1.333566E+03,3.502692E-02,9.400167E-02 
00:34:00,0.000000E+00,2.009361E+04,0.000000E+00,1.416350E+00,0.000000E+00,8.576075E+03,0.000000E+00,6.045074E-01,3.827726E+03,7.877855E+03,1.538415E-01,5.552916E-01,2.363831E+03,0.000000E+00,9.500539E-02,0.000000E+00,1.570717E+03,1.072009E+03,6.312911E-02,7.556492E-02,2.392277E+03,1.731352E+03,9.614871E-02,1.220413E-01,1.567869E+03,1.214157E+03,6.301465E-02,8.558485E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.594715E+02,0.000000E+00,4.648504E-02,0.000000E+00,1.088688E+03,0.000000E+00,7.673979E-02,0.000000E+00,7.715881E+02,0.000000E+00,5.438798E-02,1.258150E+03,1.803326E+03,5.056668E-02,1.271144E-01,8.722097E+02,1.183591E+03,3.505525E-02,8.343004E-02,1.295828E+03,1.798784E+03,5.208101E-02,1.267942E-01,8.715210E+02,1.333985E+03,3.502757E-02,9.403117E-02 
00:35:00,0.000000E+00,2.010563E+04,0.000000E+00,1.417197E+00,0.000000E+00,8.587242E+03,0.000000E+00,6.052945E-01,3.827806E+03,7.890296E+03,1.538448E-01,5.561685E-01,2.363848E+03,0.000000E+00,9.500609E-02,0.000000E+00,1.570728E+03,1.073103E+03,6.312956E-02,7.564208E-02,2.392295E+03,1.732992E+03,9.614940E-02,1.221569E-01,1.567880E+03,1.214821E+03,6.301509E-02,8.563165E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.602098E+02,0.000000E+00,4.653708E-02,0.000000E+00,1.089661E+03,0.000000E+00,7.680835E-02,0.000000E+00,7.720133E+02,0.000000E+00,5.441795E-02,1.258175E+03,1.804783E+03,5.056770E-02,1.272171E-01,8.722257E+02,1.184515E+03,3.505589E-02,8.349522E-02,1.295853E+03,1.800372E+03,5.208201E-02,1.269061E-01,8.715369E+02,1.334393E+03,3.502821E-02,9.405992E-02 
00:36:00,0.000000E+00,2.011760E+04,0.000000E+00,1.418040E+00,0.000000E+00,8.598361E+03,0.000000E+00,6.060783E-01,3.827886E+03,7.902680E+03,1.538480E-01,5.570415E-01,2.363866E+03,0.000000E+00,9.500679E-02,0.000000E+00,1.570739E+03,1.074182E+03,6.313000E-02,7.571814E-02,2.392312E+03,1.734610E+03,9.615009E-02,1.222710E-01,1.567891E+03,1.215473E+03,6.301553E-02,8.567760E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.609389E+02,0.000000E+00,4.658848E-02,0.000000E+00,1.090622E+03,0.000000E+00,7.687610E-02,0.000000E+00,7.724279E+02,0.000000E+00,5.444718E-02,1.258200E+03,1.806222E+03,5.056871E-02,1.273185E-01,8.722418E+02,1.185428E+03,3.505653E-02,8.355954E-02,1.295878E+03,1.801942E+03,5.208301E-02,1.270168E-01,8.715529E+02,1.334790E+03,3.502885E-02,9.408793E-02 
00:37:00,0.000000E+00,2.012951E+04,0.000000E+00,1.418880E+00,0.000000E+00,8.609435E+03,0.000000E+00,6.068588E-01,3.827966E+03,7.915008E+03,1.538512E-01,5.579104E-01,2.363883E+03,0.000000E+00,9.500749E-02,0.000000E+00,1.570750E+03,1.075247E+03,6.313044E-02,7.579320E-02,2.392329E+03,1.736208E+03,9.615078E-02,1.223836E-01,1.567902E+03,1.216113E+03,6.301597E-02,8.572272E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.616592E+02,0.000000E+00,4.663924E-02,0.000000E+00,1.091572E+03,0.000000E+00,7.694303E-02,0.000000E+00,7.728322E+02,0.000000E+00,5.447568E-02,1.258225E+03,1.807645E+03,5.056973E-02,1.274188E-01,8.722578E+02,1.186329E+03,3.505718E-02,8.362302E-02,1.295902E+03,1.803494E+03,5.208401E-02,1.271263E-01,8.715689E+02,1.335177E+03,3.502949E-02,9.411522E-02 
00:38:00,0.000000E+00,2.014135E+04,0.000000E+00,1.419715E+00,0.000000E+00,8.620443E+03,0.000000E+00,6.076348E-01,3.828046E+03,7.927258E+03,1.538544E-01,5.587739E-01,2.363900E+03,0.000000E+00,9.500819E-02,0.000000E+00,1.570760E+03,1.076296E+03,6.313087E-02,7.586715E-02,2.392346E+03,1.737781E+03,9.615147E-02,1.224945E-01,1.567912E+03,1.216738E+03,6.301641E-02,8.576683E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.623690E+02,0.000000E+00,4.668928E-02,0.000000E+00,1.092508E+03,0.000000E+00,7.700901E-02,0.000000E+00,7.732248E+02,0.000000E+00,5.450335E-02,1.258251E+03,1.809048E+03,5.057074E-02,1.275177E-01,8.722738E+02,1.187215E+03,3.505782E-02,8.368550E-02,1.295927E+03,1.805026E+03,5.208501E-02,1.272342E-01,8.715848E+02,1.335552E+03,3.503013E-02,9.414163E-02 
00:39:00,0.000000E+00,2.015311E+04,0.000000E+00,1.420544E+00,0.000000E+00,8.631380E+03,0.000000E+00,6.084057E-01,3.828126E+03,7.939424E+03,1.538576E-01,5.596314E-01,2.363918E+03,0.000000E+00,9.500889E-02,0.000000E+00,1.570771E+03,1.077330E+03,6.313131E-02,7.594002E-02,2.392363E+03,1.739329E+03,9.615216E-02,1.226036E-01,1.567923E+03,1.217349E+03,6.301684E-02,8.580989E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.630680E+02,0.000000E+00,4.673855E-02,0.000000E+00,1.093429E+03,0.000000E+00,7.707397E-02,0.000000E+00,7.736049E+02,0.000000E+00,5.453014E-02,1.258276E+03,1.810430E+03,5.057176E-02,1.276151E-01,8.722898E+02,1.188086E+03,3.505846E-02,8.374692E-02,1.295952E+03,1.806535E+03,5.208601E-02,1.273406E-01,8.716007E+02,1.335913E+03,3.503077E-02,9.416712E-02 
00:40:00,0.000000E+00,2.016482E+04,0.000000E+00,1.421369E+00,0.000000E+00,8.642266E+03,0.000000E+00,6.091730E-01,3.828205E+03,7.951526E+03,1.538608E-01,5.604844E-01,2.363935E+03,0.000000E+00,9.500958E-02,0.000000E+00,1.570782E+03,1.078352E+03,6.313175E-02,7.601208E-02,2.392380E+03,1.740856E+03,9.615284E-02,1.227112E-01,1.567934E+03,1.217947E+03,6.301728E-02,8.585206E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.637575E+02,0.000000E+00,4.678716E-02,0.000000E+00,1.094338E+03,0.000000E+00,7.713807E-02,0.000000E+00,7.739746E+02,0.000000E+00,5.455620E-02,1.258301E+03,1.811794E+03,5.057277E-02,1.277113E-01,8.723057E+02,1.188945E+03,3.505911E-02,8.380748E-02,1.295977E+03,1.808026E+03,5.208701E-02,1.274457E-01,8.716166E+02,1.336264E+03,3.503141E-02,9.419188E-02 
00:41:00,0.000000E+00,2.017647E+04,0.000000E+00,1.422190E+00,0.000000E+00,8.653110E+03,0.000000E+00,6.099373E-01,3.828285E+03,7.963571E+03,1.538640E-01,5.613335E-01,2.363952E+03,0.000000E+00,9.501028E-02,0.000000E+00,1.570793E+03,1.079366E+03,6.313219E-02,7.608354E-02,2.392397E+03,1.742363E+03,9.615353E-02,1.228175E-01,1.567945E+03,1.218534E+03,6.301771E-02,8.589343E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.644384E+02,0.000000E+00,4.683516E-02,0.000000E+00,1.095237E+03,0.000000E+00,7.720139E-02,0.000000E+00,7.743347E+02,0.000000E+00,5.458159E-02,1.258326E+03,1.813143E+03,5.057378E-02,1.278063E-01,8.723217E+02,1.189794E+03,3.505975E-02,8.386727E-02,1.296002E+03,1.809500E+03,5.208801E-02,1.275496E-01,8.716325E+02,1.336606E+03,3.503205E-02,9.421597E-02 
00:42:00,0.000000E+00,2.018807E+04,0.000000E+00,1.423008E+00,0.000000E+00,8.663911E+03,0.000000E+00,6.106987E-01,3.828364E+03,7.975561E+03,1.538672E-01,5.621786E-01,2.363969E+03,0.000000E+00,9.501097E-02,0.000000E+00,1.570804E+03,1.080373E+03,6.313262E-02,7.615451E-02,2.392415E+03,1.743850E+03,9.615421E-02,1.229223E-01,1.567956E+03,1.219110E+03,6.301815E-02,8.593400E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.651108E+02,0.000000E+00,4.688255E-02,0.000000E+00,1.096124E+03,0.000000E+00,7.726395E-02,0.000000E+00,7.746855E+02,0.000000E+00,5.460632E-02,1.258351E+03,1.814476E+03,5.057479E-02,1.279004E-01,8.723376E+02,1.190631E+03,3.506039E-02,8.392629E-02,1.296026E+03,1.810959E+03,5.208900E-02,1.276524E-01,8.716484E+02,1.336939E+03,3.503269E-02,9.423941E-02 
00:43:00,0.000000E+00,2.019962E+04,0.000000E+00,1.423822E+00,0.000000E+00,8.674671E+03,0.000000E+00,6.114571E-01,3.828444E+03,7.987496E+03,1.538704E-01,5.630199E-01,2.363987E+03,0.000000E+00,9.501166E-02,0.000000E+00,1.570815E+03,1.081370E+03,6.313306E-02,7.622480E-02,2.392432E+03,1.745319E+03,9.615490E-02,1.230259E-01,1.567967E+03,1.219674E+03,6.301858E-02,8.597378E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.657748E+02,0.000000E+00,4.692936E-02,0.000000E+00,1.097001E+03,0.000000E+00,7.732575E-02,0.000000E+00,7.750271E+02,0.000000E+00,5.463039E-02,1.258376E+03,1.815796E+03,5.057580E-02,1.279934E-01,8.723535E+02,1.191457E+03,3.506103E-02,8.398455E-02,1.296051E+03,1.812402E+03,5.209000E-02,1.277541E-01,8.716642E+02,1.337262E+03,3.503332E-02,9.426222E-02 
00:44:00,0.000000E+00,2.021111E+04,0.000000E+00,1.424632E+00,0.000000E+00,8.685371E+03,0.000000E+00,6.122114E-01,3.828523E+03,7.999355E+03,1.538736E-01,5.638558E-01,2.364004E+03,0.000000E+00,9.501236E-02,0.000000E+00,1.570826E+03,1.082355E+03,6.313349E-02,7.629421E-02,2.392449E+03,1.746766E+03,9.615558E-02,1.231278E-01,1.567977E+03,1.220225E+03,6.301902E-02,8.601263E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.664291E+02,0.000000E+00,4.697548E-02,0.000000E+00,1.097865E+03,0.000000E+00,7.738666E-02,0.000000E+00,7.753581E+02,0.000000E+00,5.465373E-02,1.258402E+03,1.817097E+03,5.057681E-02,1.280851E-01,8.723695E+02,1.192271E+03,3.506167E-02,8.404192E-02,1.296076E+03,1.813826E+03,5.209099E-02,1.278545E-01,8.716801E+02,1.337575E+03,3.503396E-02,9.428427E-02 
