Time,TSupCor.T,flo.temAirPer5.T,VSupCor_flow.V_flow
72960,314.388,297.126,0.000639809
72960,314.388,297.126,0.000639809
72970,314.4,297.125,0.000640085
72970,314.4,297.125,0.000640085
72980,314.413,297.125,0.000640354
72980,314.413,297.125,0.000640354
72990,314.425,297.124,0.000640616
72990,314.425,297.124,0.000640616
73000,314.438,297.124,0.000640873
73000,314.438,297.124,0.000640873
73010,314.45,297.124,0.000641123
73010,314.45,297.124,0.000641123
73020,314.463,297.123,0.000641368
73020,314.463,297.123,0.000641368
73030,314.475,297.123,0.000641606
73030,314.475,297.123,0.000641606
73040,314.487,297.122,0.000641838
73040,314.487,297.122,0.000641838
73050,314.5,297.122,0.000642064
73050,314.5,297.122,0.000642064
73060,314.512,297.122,0.000642283
73060,314.512,297.122,0.000642283
73070,314.524,297.121,0.000642497
73070,314.524,297.121,0.000642497
73080,314.537,297.121,0.000642705
73080,314.537,297.121,0.000642705
73090,314.549,297.12,0.000642907
73090,314.549,297.12,0.000642907
73100,314.561,297.12,0.000643103
73100,314.561,297.12,0.000643103
73110,314.574,297.119,0.000643292
73110,314.574,297.119,0.000643292
73120,314.586,297.119,0.000643476
73120,314.586,297.119,0.000643476
73130,314.598,297.119,0.000643655
73130,314.598,297.119,0.000643655
73140,314.61,297.118,0.000643827
73140,314.61,297.118,0.000643827
73150,314.623,297.118,0.000643994
73150,314.623,297.118,0.000643994
73160,314.635,297.117,0.000644154
73160,314.635,297.117,0.000644154
73170,314.647,297.117,0.000644309
73170,314.647,297.117,0.000644309
73180,314.659,297.117,0.000644459
73180,314.659,297.117,0.000644459
73190,314.671,297.116,0.000644602
73190,314.671,297.116,0.000644602
73200,314.683,297.116,0.00064474
73200,314.683,297.116,0.00064474
73210,314.696,297.115,0.000644873
73210,314.696,297.115,0.000644873
73220,314.708,297.115,0.000645
73220,314.708,297.115,0.000645
73230,314.72,297.114,0.000645121
73230,314.72,297.114,0.000645121
73240,314.732,297.114,0.000645236
73240,314.732,297.114,0.000645236
73250,314.744,297.114,0.000645346
73250,314.744,297.114,0.000645346
73260,314.756,297.113,0.000645451
73260,314.756,297.113,0.000645451
73270,314.768,297.113,0.00064555
73270,314.768,297.113,0.00064555
73280,314.78,297.112,0.000645644
73280,314.78,297.112,0.000645644
73290,314.792,297.112,0.000645732
73290,314.792,297.112,0.000645732
73300,314.804,297.112,0.000645815
73300,314.804,297.112,0.000645815
73310,314.816,297.111,0.000645893
73310,314.816,297.111,0.000645893
73320,314.828,297.111,0.000645965
73320,314.828,297.111,0.000645965
73330,314.84,297.11,0.000646032
73330,314.84,297.11,0.000646032
73340,314.852,297.11,0.000646094
73340,314.852,297.11,0.000646094
73350,314.864,297.109,0.00064615
73350,314.864,297.109,0.00064615
73360,314.876,297.109,0.000646202
73360,314.876,297.109,0.000646202
73370,314.888,297.109,0.000646248
73370,314.888,297.109,0.000646248
73380,314.899,297.108,0.000646289
73380,314.899,297.108,0.000646289
73390,314.911,297.108,0.000646325
73390,314.911,297.108,0.000646325
73400,314.923,297.107,0.000646355
73400,314.923,297.107,0.000646355
73410,314.935,297.107,0.000646381
73410,314.935,297.107,0.000646381
73420,314.947,297.106,0.000646402
73420,314.947,297.106,0.000646402
73430,314.959,297.106,0.000646417
73430,314.959,297.106,0.000646417
73440,314.97,297.106,0.000646428
73440,314.97,297.106,0.000646428
73450,314.982,297.105,0.000646434
73450,314.982,297.105,0.000646434
73460,314.994,297.105,0.000646434
73460,314.994,297.105,0.000646434
73470,315.005,297.104,0.00064643
73470,315.005,297.104,0.00064643
73480,315.017,297.104,0.000646421
73480,315.017,297.104,0.000646421
73490,315.029,297.104,0.000646407
73490,315.029,297.104,0.000646407
73500,315.041,297.103,0.000646389
73500,315.041,297.103,0.000646389
73510,315.052,297.103,0.000646365
73510,315.052,297.103,0.000646365
73520,315.064,297.102,0.000646337
73520,315.064,297.102,0.000646337
73530,315.075,297.102,0.000646304
73530,315.075,297.102,0.000646304
73540,315.087,297.101,0.000646266
73540,315.087,297.101,0.000646266
73550,315.099,297.101,0.000646224
73550,315.099,297.101,0.000646224
73560,315.11,297.101,0.000646177
73560,315.11,297.101,0.000646177
73570,315.122,297.1,0.000646126
73570,315.122,297.1,0.000646126
73580,315.133,297.1,0.000646069
73580,315.133,297.1,0.000646069
73590,315.145,297.099,0.000646009
73590,315.145,297.099,0.000646009
73600,315.156,297.099,0.000645943
73600,315.156,297.099,0.000645943
73610,315.168,297.098,0.000645874
73610,315.168,297.098,0.000645874
73620,315.179,297.098,0.000645799
73620,315.179,297.098,0.000645799
73630,315.191,297.098,0.000645721
73630,315.191,297.098,0.000645721
73640,315.202,297.097,0.000645638
73640,315.202,297.097,0.000645638
73650,315.213,297.097,0.00064555
73650,315.213,297.097,0.00064555
73660,315.225,297.096,0.000645458
73660,315.225,297.096,0.000645458
73670,315.236,297.096,0.000645362
73670,315.236,297.096,0.000645362
73680,315.248,297.095,0.000645261
73680,315.248,297.095,0.000645261
73690,315.259,297.095,0.000645157
73690,315.259,297.095,0.000645157
73700,315.27,297.095,0.000645048
73700,315.27,297.095,0.000645048
73710,315.281,297.094,0.000644934
73710,315.281,297.094,0.000644934
73720,315.293,297.094,0.000644817
73720,315.293,297.094,0.000644817
73730,315.304,297.093,0.000644695
73730,315.304,297.093,0.000644695
73740,315.315,297.093,0.00064457
73740,315.315,297.093,0.00064457
73750,315.327,297.092,0.00064444
73750,315.327,297.092,0.00064444
73760,315.338,297.092,0.000644306
73760,315.338,297.092,0.000644306
73770,315.349,297.092,0.000644168
73770,315.349,297.092,0.000644168
73780,315.36,297.091,0.000644026
73780,315.36,297.091,0.000644026
73790,315.371,297.091,0.00064388
73790,315.371,297.091,0.00064388
73800,315.382,297.09,0.00064373
73800,315.382,297.09,0.00064373
73810,315.393,297.09,0.000643576
73810,315.393,297.09,0.000643576
73820,315.405,297.089,0.000643418
73820,315.405,297.089,0.000643418
73830,315.416,297.089,0.000643256
73830,315.416,297.089,0.000643256
73840,315.427,297.089,0.00064309
73840,315.427,297.089,0.00064309
73850,315.438,297.088,0.000642921
73850,315.438,297.088,0.000642921
73860,315.449,297.088,0.000642748
73860,315.449,297.088,0.000642748
73870,315.46,297.087,0.000642571
73870,315.46,297.087,0.000642571
73880,315.471,297.087,0.00064239
73880,315.471,297.087,0.00064239
73890,315.482,297.086,0.000642206
73890,315.482,297.086,0.000642206
73900,315.493,297.086,0.000642017
73900,315.493,297.086,0.000642017
73910,315.504,297.086,0.000641826
73910,315.504,297.086,0.000641826
73920,315.514,297.085,0.00064163
73920,315.514,297.085,0.00064163
73930,315.525,297.085,0.000641431
73930,315.525,297.085,0.000641431
73940,315.536,297.084,0.000641228
73940,315.536,297.084,0.000641228
73950,315.547,297.084,0.000641022
73950,315.547,297.084,0.000641022
73960,315.558,297.083,0.000640812
73960,315.558,297.083,0.000640812
73970,315.569,297.083,0.000640599
73970,315.569,297.083,0.000640599
73980,315.579,297.083,0.000640382
73980,315.579,297.083,0.000640382
73990,315.59,297.082,0.000640162
73990,315.59,297.082,0.000640162
74000,315.601,297.082,0.000639939
74000,315.601,297.082,0.000639939
74010,315.612,297.081,0.000639712
74010,315.612,297.081,0.000639712
74020,315.622,297.081,0.000639481
74020,315.622,297.081,0.000639481
74030,315.633,297.08,0.000639247
74030,315.633,297.08,0.000639247
74040,315.644,297.08,0.00063901
74040,315.644,297.08,0.00063901
74050,315.654,297.079,0.00063877
74050,315.654,297.079,0.00063877
74060,315.665,297.079,0.000638527
74060,315.665,297.079,0.000638527
74070,315.676,297.079,0.00063828
74070,315.676,297.079,0.00063828
74080,315.686,297.078,0.00063803
74080,315.686,297.078,0.00063803
74090,315.697,297.078,0.000637776
74090,315.697,297.078,0.000637776
74100,315.707,297.077,0.00063752
74100,315.707,297.077,0.00063752
74110,315.718,297.077,0.00063726
74110,315.718,297.077,0.00063726
74120,315.729,297.076,0.000636998
74120,315.729,297.076,0.000636998
74130,315.739,297.076,0.000636732
74130,315.739,297.076,0.000636732
74140,315.75,297.076,0.000636463
74140,315.75,297.076,0.000636463
74150,315.76,297.075,0.000636192
74150,315.76,297.075,0.000636192
74160,315.77,297.075,0.000635917
74160,315.77,297.075,0.000635917
74170,315.781,297.074,0.000635639
74170,315.781,297.074,0.000635639
74180,315.791,297.074,0.000635358
74180,315.791,297.074,0.000635358
74190,315.802,297.073,0.000635074
74190,315.802,297.073,0.000635074
74200,315.812,297.073,0.000634788
74200,315.812,297.073,0.000634788
74210,315.822,297.072,0.000634498
74210,315.822,297.072,0.000634498
74220,315.833,297.072,0.000634206
74220,315.833,297.072,0.000634206
74230,315.843,297.072,0.000633911
74230,315.843,297.072,0.000633911
74240,315.853,297.071,0.000633613
74240,315.853,297.071,0.000633613
74250,315.864,297.071,0.000633312
74250,315.864,297.071,0.000633312
74260,315.874,297.07,0.000633009
74260,315.874,297.07,0.000633009
74270,315.884,297.07,0.000632702
74270,315.884,297.07,0.000632702
74280,315.894,297.069,0.000632393
74280,315.894,297.069,0.000632393
74290,315.904,297.069,0.000632082
74290,315.904,297.069,0.000632082
74300,315.915,297.069,0.000631767
74300,315.915,297.069,0.000631767
74310,315.925,297.068,0.00063145
74310,315.925,297.068,0.00063145
74320,315.935,297.068,0.000631131
74320,315.935,297.068,0.000631131
74330,315.945,297.067,0.000630809
74330,315.945,297.067,0.000630809
74340,315.955,297.067,0.000630484
74340,315.955,297.067,0.000630484
74350,315.965,297.066,0.000630157
74350,315.965,297.066,0.000630157
74360,315.975,297.066,0.000629827
74360,315.975,297.066,0.000629827
74370,315.985,297.065,0.000629495
74370,315.985,297.065,0.000629495
74380,315.995,297.065,0.00062916
74380,315.995,297.065,0.00062916
74390,316.005,297.065,0.000628823
74390,316.005,297.065,0.000628823
74400,316.015,297.064,0.000628483
74400,316.015,297.064,0.000628483
74410,316.025,297.064,0.000628141
74410,316.025,297.064,0.000628141
74420,316.035,297.063,0.000627797
74420,316.035,297.063,0.000627797
74430,316.045,297.063,0.00062745
74430,316.045,297.063,0.00062745
74440,316.055,297.062,0.000627101
74440,316.055,297.062,0.000627101
74450,316.065,297.062,0.000626749
74450,316.065,297.062,0.000626749
74460,316.075,297.061,0.000626396
74460,316.075,297.061,0.000626396
74470,316.085,297.061,0.00062604
74470,316.085,297.061,0.00062604
74480,316.094,297.061,0.000625681
74480,316.094,297.061,0.000625681
74490,316.104,297.06,0.000625321
74490,316.104,297.06,0.000625321
74500,316.114,297.06,0.000624958
74500,316.114,297.06,0.000624958
74510,316.124,297.059,0.000624594
74510,316.124,297.059,0.000624594
74520,316.134,297.059,0.000624227
74520,316.134,297.059,0.000624227
74530,316.143,297.058,0.000623858
74530,316.143,297.058,0.000623858
74540,316.153,297.058,0.000623486
74540,316.153,297.058,0.000623486
74550,316.163,297.058,0.000623113
74550,316.163,297.058,0.000623113
74560,316.172,297.057,0.000622738
74560,316.172,297.057,0.000622738
74570,316.182,297.057,0.000622361
74570,316.182,297.057,0.000622361
74580,316.192,297.056,0.000621981
74580,316.192,297.056,0.000621981
74590,316.201,297.056,0.0006216
74590,316.201,297.056,0.0006216
74600,316.211,297.055,0.000621217
74600,316.211,297.055,0.000621217
74610,316.22,297.055,0.000620831
74610,316.22,297.055,0.000620831
74620,316.23,297.054,0.000620444
74620,316.23,297.054,0.000620444
74630,316.24,297.054,0.000620055
74630,316.24,297.054,0.000620055
74640,316.249,297.054,0.000619664
74640,316.249,297.054,0.000619664
74650,316.259,297.053,0.000619272
74650,316.259,297.053,0.000619272
74660,316.268,297.053,0.000618877
74660,316.268,297.053,0.000618877
74670,316.278,297.052,0.000618481
74670,316.278,297.052,0.000618481
74680,316.287,297.052,0.000618082
74680,316.287,297.052,0.000618082
74690,316.296,297.051,0.000617682
74690,316.296,297.051,0.000617682
74700,316.306,297.051,0.000617281
74700,316.306,297.051,0.000617281
74710,316.315,297.05,0.000616877
74710,316.315,297.05,0.000616877
74720,316.325,297.05,0.000616472
74720,316.325,297.05,0.000616472
74730,316.334,297.05,0.000616066
74730,316.334,297.05,0.000616066
74740,316.343,297.049,0.000615657
74740,316.343,297.049,0.000615657
74750,316.353,297.049,0.000615247
74750,316.353,297.049,0.000615247
74760,316.362,297.048,0.000614835
74760,316.362,297.048,0.000614835
74770,316.371,297.048,0.000614422
74770,316.371,297.048,0.000614422
74780,316.38,297.047,0.000614008
74780,316.38,297.047,0.000614008
74790,316.39,297.047,0.000613591
74790,316.39,297.047,0.000613591
74800,316.399,297.046,0.000613173
74800,316.399,297.046,0.000613173
74810,316.408,297.046,0.000612754
74810,316.408,297.046,0.000612754
74820,316.417,297.046,0.000612334
74820,316.417,297.046,0.000612334
74830,316.426,297.045,0.000611911
74830,316.426,297.045,0.000611911
74840,316.436,297.045,0.000611488
74840,316.436,297.045,0.000611488
74850,316.445,297.044,0.000611063
74850,316.445,297.044,0.000611063
74860,316.454,297.044,0.000610637
74860,316.454,297.044,0.000610637
74870,316.463,297.043,0.000610209
74870,316.463,297.043,0.000610209
74880,316.472,297.043,0.00060978
74880,316.472,297.043,0.00060978
74890,316.481,297.043,0.00060935
74890,316.481,297.043,0.00060935
74900,316.49,297.042,0.000608918
74900,316.49,297.042,0.000608918
74910,316.499,297.042,0.000608485
74910,316.499,297.042,0.000608485
74920,316.508,297.041,0.000608051
74920,316.508,297.041,0.000608051
74930,316.517,297.041,0.000607616
74930,316.517,297.041,0.000607616
74940,316.526,297.04,0.00060718
74940,316.526,297.04,0.00060718
74950,316.535,297.04,0.000606742
74950,316.535,297.04,0.000606742
74960,316.544,297.039,0.000606304
74960,316.544,297.039,0.000606304
74970,316.553,297.039,0.000605864
74970,316.553,297.039,0.000605864
74980,316.562,297.039,0.000605423
74980,316.562,297.039,0.000605423
74990,316.57,297.038,0.000604982
74990,316.57,297.038,0.000604982
75000,316.579,297.038,0.000604539
75000,316.579,297.038,0.000604539
75010,316.588,297.037,0.000604095
75010,316.588,297.037,0.000604095
75020,316.597,297.037,0.00060365
75020,316.597,297.037,0.00060365
75030,316.606,297.036,0.000603205
75030,316.606,297.036,0.000603205
75040,316.614,297.036,0.000602758
75040,316.614,297.036,0.000602758
75050,316.623,297.035,0.00060231
75050,316.623,297.035,0.00060231
75060,316.632,297.035,0.000601862
75060,316.632,297.035,0.000601862
75070,316.641,297.035,0.000601413
75070,316.641,297.035,0.000601413
75080,316.649,297.034,0.000600963
75080,316.649,297.034,0.000600963
75090,316.658,297.034,0.000600512
75090,316.658,297.034,0.000600512
75100,316.667,297.033,0.000600061
75100,316.667,297.033,0.000600061
75110,316.675,297.033,0.000599608
75110,316.675,297.033,0.000599608
75120,316.684,297.032,0.000599155
75120,316.684,297.032,0.000599155
75130,316.693,297.032,0.000598702
75130,316.693,297.032,0.000598702
75140,316.701,297.032,0.000598248
75140,316.701,297.032,0.000598248
75150,316.71,297.031,0.000597793
75150,316.71,297.031,0.000597793
75160,316.718,297.031,0.000597337
75160,316.718,297.031,0.000597337
75170,316.727,297.03,0.000596881
75170,316.727,297.03,0.000596881
75180,316.735,297.03,0.000596425
75180,316.735,297.03,0.000596425
75190,316.744,297.029,0.000595968
75190,316.744,297.029,0.000595968
75200,316.752,297.029,0.00059551
75200,316.752,297.029,0.00059551
75210,316.761,297.028,0.000595052
75210,316.761,297.028,0.000595052
75220,316.769,297.028,0.000594594
75220,316.769,297.028,0.000594594
75230,316.778,297.028,0.000594135
75230,316.778,297.028,0.000594135
75240,316.786,297.027,0.000593676
75240,316.786,297.027,0.000593676
75250,316.794,297.027,0.000593216
75250,316.794,297.027,0.000593216
75260,316.803,297.026,0.000592756
75260,316.803,297.026,0.000592756
75270,316.811,297.026,0.000592296
75270,316.811,297.026,0.000592296
75280,316.819,297.025,0.000591836
75280,316.819,297.025,0.000591836
75290,316.828,297.025,0.000591376
75290,316.828,297.025,0.000591376
75300,316.836,297.025,0.000590915
75300,316.836,297.025,0.000590915
75310,316.844,297.024,0.000590454
75310,316.844,297.024,0.000590454
75320,316.853,297.024,0.000589993
75320,316.853,297.024,0.000589993
75330,316.861,297.023,0.000589532
75330,316.861,297.023,0.000589532
75340,316.869,297.023,0.000589071
