Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/02  13:00:00,379126839.735763,379126839.735763,18274362.1273812,96660690.5880898,177667514.306075 
 01/02  14:00:00,348742183.664595,348742183.664595,22785957.1373932,96660690.5880898,179858086.836092 
 01/02  15:00:00,331704284.234988,331704284.234988,13176688.7286792,97518490.9606118,167093070.352576 
 01/02  16:00:00,335070999.21477,335070999.21477,13130004.5361704,100319394.615964,167093070.352576 
 01/02  17:00:00,383185429.918844,383185429.918844,13524240.6993524,118965271.637467,177537174.74818 
 01/02  18:00:00,387520035.267857,387520035.267857,13017795.162362,68257069.6067657,140923939.573165 
 01/02  19:00:00,313324150.695294,313324150.695294,8734452.61130012,40954241.7640594,69106004.4057846 
 01/02  20:00:00,306530132.449594,306530132.449594,8670558.72795759,40954241.7640594,59822356.0541363 
 01/02  21:00:00,301997279.545367,301997279.545367,4597200.,27302827.8427063,59822356.0541363 
 01/02  22:00:00,307213952.636986,307213952.636986,4597200.,27302827.8427063,55180531.8783121 
 01/02  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 01/02  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 01/03  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 01/03  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/03  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/03  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/03  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/03  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 01/03  07:00:00,254600645.386976,254600645.386976,4597200.,13651413.9213531,55180531.8783121 
 01/03  08:00:00,407014192.625545,407014192.625545,4597200.,39231708.6726279,95796493.4167736 
 01/03  09:00:00,419658163.229476,419658163.229476,4597200.,102556351.7655,204227663.759169 
 01/03  10:00:00,350146151.891753,350146151.891754,4597200.,97825488.9842877,174055806.616312 
 01/03  11:00:00,334322237.029485,334322237.029485,13258007.8961195,97114391.8471255,167093070.352576 
 01/03  12:00:00,340703299.727654,340703299.727654,17864568.8911023,96660690.5880898,174055806.616312 
 01/03  13:00:00,352372592.209782,352372592.209782,22841423.2481718,96660690.5880898,177667514.306075 
 01/03  14:00:00,342010506.43455,342010506.43455,18226163.1295431,96720129.709093,179858086.836092 
 01/03  15:00:00,326633124.117471,326633124.117471,13282239.8028827,97712628.9633297,167093070.352576 
 01/03  16:00:00,328055555.8447,328055555.8447,13135053.8863042,100482798.937861,167093070.352576 
 01/03  17:00:00,371658175.080571,371658175.080571,17711902.7900958,120057029.559552,177537174.74818 
 01/03  18:00:00,355598191.919152,355598191.919152,8811001.47156817,68257069.6067657,140923939.573165 
 01/03  19:00:00,270437751.376713,270437751.376713,8769519.37394512,40954241.7640594,69106004.4057846 
 01/03  20:00:00,266786489.518658,266786489.518658,8710399.78146112,40954241.7640594,59822356.0541363 
 01/03  21:00:00,266511857.8428,266511857.8428,8688863.4393206,27302827.8427063,59822356.0541363 
 01/03  22:00:00,270744889.996613,270744889.996613,4597200.,27302827.8427063,55180531.8783121 
 01/03  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 01/03  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 01/04  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 01/04  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/04  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/04  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/04  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/04  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 01/04  07:00:00,241254788.391787,241254788.391787,11252511.1459236,13651413.9213531,55180531.8783121 
 01/04  08:00:00,400794438.744515,400794438.744515,5435427.94687442,39350586.9146343,95796493.4167736 
 01/04  09:00:00,436105449.275247,436105449.275247,4597200.,102364760.600911,204227663.759169 
 01/04  10:00:00,376961467.186778,376961467.186778,4597200.,98176127.7043403,174055806.616312 
 01/04  11:00:00,346405227.126292,346405227.126292,13255944.4124591,97292709.210135,167093070.352576 
 01/04  12:00:00,338629778.060462,338629778.060462,17895202.5344404,96660690.5880898,174055806.616312 
 01/04  13:00:00,374287949.02783,374287949.02783,18309528.2387136,96660690.5880898,177667514.306075 
 01/04  14:00:00,336847256.031659,336847256.031659,22783844.7500273,96720129.709093,179858086.836092 
 01/04  15:00:00,323335539.700986,323335539.700986,13188942.1937474,97637369.2026182,167093070.352576 
 01/04  16:00:00,331337266.627952,331337266.627952,13128154.9283004,99963880.5319852,167093070.352576 
 01/04  17:00:00,385451642.977694,385451642.977694,13544800.5232453,120273339.890849,177537174.74818 
 01/04  18:00:00,370802025.361779,370802025.361779,13009647.1216606,68257069.6067657,140923939.573165 
 01/04  19:00:00,291960357.822307,291960357.822307,8734504.96667575,40954241.7640594,69106004.4057846 
 01/04  20:00:00,281439405.074117,281439405.074117,8670471.50048402,40954241.7640594,59822356.0541363 
 01/04  21:00:00,278901827.198515,278901827.198515,4597200.,27302827.8427063,59822356.0541363 
 01/04  22:00:00,282291328.541286,282291328.541286,4597200.,27302827.8427063,55180531.8783121 
 01/04  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 01/04  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 01/05  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 01/05  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/05  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/05  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/05  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/05  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 01/05  07:00:00,258893318.663698,258893318.663698,12992320.6370457,13651413.9213531,55180531.8783121 
 01/05  08:00:00,414151600.148989,414151600.148989,4635932.19921322,39310960.8339655,95796493.4167736 
 01/05  09:00:00,436006779.680521,436006779.680521,4597200.,102230066.655882,204227663.759169 
 01/05  10:00:00,364979308.281081,364979308.281081,4597200.,97825488.9842877,174055806.616312 
 01/05  11:00:00,332774340.068466,332774340.068466,13260388.1789794,96720129.709093,167093070.352576 
 01/05  12:00:00,341026834.331429,341026834.331429,17851890.0914943,96660690.5880898,174055806.616312 
 01/05  13:00:00,380661913.741672,380661913.741673,22839455.2470285,96660690.5880898,177667514.306075 
 01/05  14:00:00,342659858.738539,342659858.738539,18228454.454526,96779568.8300962,179858086.836092 
 01/05  15:00:00,328163011.212249,328163011.212249,13282747.2558484,97518490.9606118,167093070.352576 
 01/05  16:00:00,329337149.542014,329337149.542014,13135615.9805802,100482798.937861,167093070.352576 
 01/05  17:00:00,372819172.043114,372819172.043114,17704894.2625847,118786954.274457,177537174.74818 
 01/05  18:00:00,360653303.456894,360653303.456894,8814067.48716057,68257069.6067657,140923939.573165 
 01/05  19:00:00,279636995.833684,279636995.833684,8771705.94350113,40954241.7640594,69106004.4057846 
 01/05  20:00:00,271300434.659886,271300434.659886,8710422.65222291,40954241.7640594,59822356.0541363 
 01/05  21:00:00,269009144.395575,269009144.395575,8688333.67476148,27302827.8427063,59822356.0541363 
 01/05  22:00:00,274970689.128139,274970689.128139,4597200.,27302827.8427063,55180531.8783121 
 01/05  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 01/05  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 01/06  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 01/06  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/06  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/06  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/06  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/06  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 01/06  07:00:00,248131718.196568,248131718.196568,9274799.75742968,13651413.9213531,55180531.8783121 
 01/06  08:00:00,401475036.818896,401475036.818896,7184973.43240064,39231708.6726279,95796493.4167736 
 01/06  09:00:00,416621257.114121,416621257.114121,5130356.95640141,102459285.232484,204227663.759169 
 01/06  10:00:00,347457342.749429,347457342.749429,4597200.,97750234.1602611,174055806.616312 
 01/06  11:00:00,336809511.564033,336809511.564033,13256288.3550643,97373960.0401282,167093070.352576 
 01/06  12:00:00,342583345.834864,342583345.834864,17874651.4093396,97255081.7981218,174055806.616312 
 01/06  13:00:00,369490720.591929,369490720.591929,18307342.8041366,96660690.5880898,177667514.306075 
 01/06  14:00:00,333128762.488437,333128762.488437,22791459.5822193,96660690.5880898,179858086.836092 
 01/06  15:00:00,316889533.360188,316889533.360188,13178120.9772293,97405601.3195446,167093070.352576 
 01/06  16:00:00,320570551.664571,320570551.664571,13130808.3484427,99208490.9355858,167093070.352576 
 01/06  17:00:00,367974446.558985,367974446.558985,15719337.2871471,118965271.637467,177537174.74818 
 01/06  18:00:00,364540506.601557,364540506.601558,10837029.7334727,68257069.6067657,140923939.573165 
 01/06  19:00:00,289684259.285285,289684259.285285,8734366.8978117,40954241.7640594,69106004.4057846 
 01/06  20:00:00,277757161.595222,277757161.595222,8667069.02137433,40954241.7640594,59822356.0541363 
 01/06  21:00:00,274559357.216278,274559357.216278,4597200.,27302827.8427063,59822356.0541363 
 01/06  22:00:00,277050836.529607,277050836.529607,4597200.,27302827.8427063,55180531.8783121 
 01/06  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 01/06  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 01/07  01:00:00,61036195.0902863,61036195.0902863,4597200.,7915463.67251137,33399901.5013581 
 01/07  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/07  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/07  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/07  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/07  06:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/07  07:00:00,234551149.154593,234551149.154593,4597200.,13651413.9213531,55180531.8783121 
 01/07  08:00:00,345050898.1282,345050898.1282,4597200.,13580619.0323378,73747828.5816088 
 01/07  09:00:00,315462646.696339,315462646.696339,4597200.,36919014.2395654,85222049.4632748 
 01/07  10:00:00,299785433.794823,299785433.794823,4597200.,33360679.9184784,93345241.7709671 
 01/07  11:00:00,279100225.882754,279100225.882754,4597200.,32655393.8012088,89863873.6390989 
 01/07  12:00:00,296207480.777459,296207480.777459,4597200.,33483734.2338267,97987065.9467912 
 01/07  13:00:00,258322274.06399,258322274.06399,4597200.,16235264.5753569,72652542.3166 
 01/07  14:00:00,227908822.008952,227908822.008952,4597200.,16179460.7391854,63368893.9649517 
 01/07  15:00:00,225947041.114178,225947041.114178,8666647.3129282,16254079.9269252,57566613.7451715 
 01/07  16:00:00,220931841.31609,220931841.31609,4597200.,16492485.6353108,52924789.5693473 
 01/07  17:00:00,266005470.203233,266005470.203233,4597200.,19833816.5082467,54085245.6133033 
 01/07  18:00:00,114515216.092325,114515216.092325,4597200.,6825706.96067657,48348135.1724704 
 01/07  19:00:00,78390468.9441826,78390468.9441826,4597200.,6825706.96067657,41385398.9087341 
 01/07  20:00:00,71353669.0902863,71353669.0902863,4597200.,7915463.67251137,33399901.5013581 
 01/07  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/07  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/07  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/07  24:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  01:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  06:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  07:00:00,78390593.9758415,78390593.9758415,4597200.,6825706.96067657,41385398.9087341 
 01/08  08:00:00,63524288.2734971,63524288.2734971,4597200.,6538618.11210465,41385398.9087341 
 01/08  09:00:00,48148214.2945798,48148214.2945798,4597200.,5742049.42951921,41385398.9087341 
 01/08  10:00:00,47861000.032466,47861000.032466,4597200.,5454966.75032885,41385398.9087341 
 01/08  11:00:00,47810805.803416,47810805.803416,4597200.,5404817.40023158,41385398.9087341 
 01/08  12:00:00,47776006.4444218,47776006.4444218,4597200.,5370038.36600498,41385398.9087341 
 01/08  13:00:00,54890715.4576014,54890715.4576014,4597200.,5370038.36600498,41385398.9087341 
 01/08  14:00:00,54848486.7852792,54848486.7852792,4597200.,5370038.36600498,41385398.9087341 
 01/08  15:00:00,47795486.784704,47795486.784704,4597200.,5389518.7062872,41385398.9087341 
 01/08  16:00:00,47949665.0893615,47949665.0893615,4597200.,5543649.39262629,41385398.9087341 
 01/08  17:00:00,49017678.8048926,49017678.8048926,4597200.,6611272.16941557,41385398.9087341 
 01/08  18:00:00,78390468.9441826,78390468.9441826,4597200.,6825706.96067657,41385398.9087341 
 01/08  19:00:00,71353669.0902863,71353669.0902863,4597200.,7915463.67251137,33399901.5013581 
 01/08  20:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/08  24:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/09  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/09  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/09  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/09  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/09  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/09  06:00:00,93223538.7078965,93223538.7078965,7314505.0502554,15830927.3450227,44533202.0018108 
 01/09  07:00:00,316660145.393459,316660145.393459,10901978.2594435,13651413.9213531,55180531.8783121 
 01/09  08:00:00,470408027.035646,470408027.035646,5333141.48104003,39231708.6726279,95796493.4167736 
 01/09  09:00:00,459967286.313285,459967286.313285,4597200.,102992977.209714,204227663.759169 
 01/09  10:00:00,371537903.854155,371537903.854155,4597200.,97825488.9842877,174055806.616312 
 01/09  11:00:00,344131830.128605,344131830.128605,4597200.,96936074.4841159,167093070.352576 
 01/09  12:00:00,348421363.642133,348421363.642134,4597200.,96660690.5880898,174055806.616312 
 01/09  13:00:00,390140201.124643,390140201.124643,18289883.6558804,96660690.5880898,177667514.306075 
 01/09  14:00:00,341553872.390755,341553872.390755,22784651.908697,96660690.5880898,179858086.836092 
 01/09  15:00:00,325460201.774669,325460201.774669,13179839.596183,97243104.5962433,167093070.352576 
 01/09  16:00:00,339064286.667943,339064286.667943,13131305.9137369,101451460.710813,167093070.352576 
 01/09  17:00:00,383901069.859467,383901069.859467,13389266.0117094,121133854.083335,177537174.74818 
 01/09  18:00:00,387247145.587647,387247145.587647,13140160.4256156,68257069.6067657,140923939.573165 
 01/09  19:00:00,313111344.717731,313111344.717731,8732979.14633084,40954241.7640594,69106004.4057846 
 01/09  20:00:00,304235682.244995,304235682.244995,4597200.,40954241.7640594,59822356.0541363 
 01/09  21:00:00,300533809.535883,300533809.535883,8677389.1095588,27302827.8427063,59822356.0541363 
 01/09  22:00:00,306592571.118118,306592571.118118,4597200.,27302827.8427063,55180531.8783121 
 01/09  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 01/09  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 01/10  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 01/10  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/10  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/10  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/10  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/10  06:00:00,89307183.8017674,89307183.8017674,8342510.49210736,15830927.3450227,44533202.0018108 
 01/10  07:00:00,272769982.039309,272769982.039309,15679546.5429628,13651413.9213531,55180531.8783121 
 01/10  08:00:00,425827295.263591,425827295.263591,8186917.55485475,39231708.6726279,95796493.4167736 
 01/10  09:00:00,435044065.4725,435044065.4725,4597200.,102992977.209714,204227663.759169 
 01/10  10:00:00,356087671.123208,356087671.123208,4597200.,97750234.1602611,174055806.616312 
 01/10  11:00:00,329922060.527181,329922060.527181,13254594.9749347,96720129.709093,167093070.352576 
 01/10  12:00:00,333881398.084069,333881398.084069,17848706.1774285,96660690.5880898,174055806.616312 
 01/10  13:00:00,375357985.296052,375357985.296052,22841382.2186898,96660690.5880898,177667514.306075 
 01/10  14:00:00,335187385.472613,335187385.472613,18232771.776454,96660690.5880898,179858086.836092 
 01/10  15:00:00,318517163.002361,318517163.002361,13306396.9097628,97227283.956535,167093070.352576 
 01/10  16:00:00,325251648.450599,325251648.450599,13136780.6208179,100112497.711069,167093070.352576 
 01/10  17:00:00,367919023.517905,367919023.517905,17705709.5113173,118786954.274457,177537174.74818 
 01/10  18:00:00,367661447.861113,367661447.861114,8816505.3242625,68257069.6067657,140923939.573165 
 01/10  19:00:00,294756856.737987,294756856.737987,8831178.49895618,40954241.7640594,69106004.4057846 
 01/10  20:00:00,287065411.683572,287065411.683572,8659497.7676721,40954241.7640594,59822356.0541363 
 01/10  21:00:00,286705100.293006,286705100.293006,8687255.68913826,27302827.8427063,59822356.0541363 
 01/10  22:00:00,293896784.048137,293896784.048137,4597200.,27302827.8427063,55180531.8783121 
 01/10  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 01/10  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 01/11  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 01/11  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/11  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/11  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/11  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/11  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 01/11  07:00:00,268976572.659744,268976572.659744,17423369.4148138,13651413.9213531,55180531.8783121 
 01/11  08:00:00,414338098.167183,414338098.167183,10781529.320955,39291147.7936311,95796493.4167736 
 01/11  09:00:00,438858008.361491,438858008.361491,5874161.7555056,102230066.655882,204227663.759169 
 01/11  10:00:00,370951835.056243,370951835.056243,4597200.,97825488.9842877,174055806.616312 
 01/11  11:00:00,327813774.127174,327813774.127174,13264516.9601768,96720129.709093,167093070.352576 
 01/11  12:00:00,333211837.166177,333211837.166177,17895694.6108246,96660690.5880898,174055806.616312 
 01/11  13:00:00,372770592.643861,372770592.643861,18307009.5096536,96660690.5880898,177667514.306075 
 01/11  14:00:00,335723916.755069,335723916.755069,22797741.6967849,96660690.5880898,179858086.836092 
 01/11  15:00:00,318429651.512924,318429651.512924,13206351.1140531,97227283.956535,167093070.352576 
 01/11  16:00:00,325774269.59042,325774269.59042,13134335.4008871,99311939.3880333,167093070.352576 
 01/11  17:00:00,369366533.298882,369366533.298882,17764940.5684057,118786954.274457,177537174.74818 
 01/11  18:00:00,368966371.088403,368966371.088403,8785169.01583998,68257069.6067657,140923939.573165 
 01/11  19:00:00,292790700.762821,292790700.762821,8736133.78651517,40954241.7640594,69106004.4057846 
 01/11  20:00:00,284009867.8633,284009867.8633,8670092.13580728,40954241.7640594,59822356.0541363 
 01/11  21:00:00,283828365.979507,283828365.979507,4597200.,27302827.8427063,59822356.0541363 
 01/11  22:00:00,285950466.462988,285950466.462988,4597200.,27302827.8427063,55180531.8783121 
 01/11  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 01/11  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 01/12  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 01/12  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/12  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/12  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/12  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/12  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 01/12  07:00:00,234878914.773896,234878914.773896,4597200.,13651413.9213531,55180531.8783121 
 01/12  08:00:00,385599126.601202,385599126.601202,4597200.,39231708.6726279,95796493.4167736 
 01/12  09:00:00,411500557.447719,411500557.44772,4597200.,102992977.209714,204227663.759169 
 01/12  10:00:00,338666787.773077,338666787.773077,4597200.,97825488.9842877,174055806.616312 
 01/12  11:00:00,323779665.771183,323779665.771183,13261775.5956708,96995513.605119,167093070.352576 
 01/12  12:00:00,334892212.301229,334892212.301229,17853442.1179387,96660690.5880898,174055806.616312 
 01/12  13:00:00,370910905.369775,370910905.369775,22823591.7158643,96660690.5880898,177667514.306075 
 01/12  14:00:00,338951061.447969,338951061.447969,18235433.5125522,96660690.5880898,179858086.836092 
 01/12  15:00:00,324767760.325592,324767760.325592,13769160.3245929,97167844.8355318,167093070.352576 
 01/12  16:00:00,340474720.604265,340474720.604265,12658460.5777912,104131357.568614,167093070.352576 
 01/12  17:00:00,379257634.253603,379257634.253603,17726808.9717072,122552400.292026,177537174.74818 
 01/12  18:00:00,368099283.489047,368099283.489047,13015835.8172766,68257069.6067657,140923939.573165 
 01/12  19:00:00,284027025.646288,284027025.646288,8729103.04911663,40954241.7640594,69106004.4057846 
 01/12  20:00:00,273295003.853243,273295003.853243,4597200.,40954241.7640594,59822356.0541363 
 01/12  21:00:00,268315250.417728,268315250.417728,8689197.22628053,27302827.8427063,59822356.0541363 
 01/12  22:00:00,270619390.203436,270619390.203436,4597200.,27302827.8427063,55180531.8783121 
 01/12  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 01/12  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 01/13  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 01/13  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/13  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/13  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/13  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 01/13  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 01/13  07:00:00,221898086.608529,221898086.608529,4597200.,13651413.9213531,55180531.8783121 
 01/13  08:00:00,376027121.700669,376027121.700669,4597200.,40687388.9897142,95796493.4167736 
 01/13  09:00:00,443220531.719308,443220531.719308,4597200.,111551219.122301,204227663.759169 
 01/13  10:00:00,387689577.639456,387689577.639456,4597200.,103779875.789599,174055806.616312 
 01/13  11:00:00,365729890.072865,365729890.072865,13262216.5372322,99206249.4339055,167093070.352576 
 01/13  12:00:00,348192159.861862,348192159.861862,17877726.468948,97076764.4351122,174055806.616312 
 01/13  13:00:00,377968606.409965,377968606.409965,18294428.6691163,96660690.5880898,177667514.306075 
 01/13  14:00:00,339098238.231031,339098238.231031,22801462.6623406,96660690.5880898,179858086.836092 
 01/13  15:00:00,323006138.509178,323006138.509178,13284633.8704112,97054955.1944647,167093070.352576 
 01/13  16:00:00,324307910.692921,324307910.692921,13134523.155479,98917283.931509,167093070.352576 
 01/13  17:00:00,367042082.80434,367042082.80434,17763773.4841043,118786954.274457,177537174.74818 
 01/13  18:00:00,365959761.168011,365959761.168011,8788365.18505749,68257069.6067657,140923939.573165 
 01/13  19:00:00,286189826.175784,286189826.175784,8738728.93092655,40954241.7640594,69106004.4057846 
 01/13  20:00:00,277994866.427514,277994866.427514,8665242.97393491,40954241.7640594,59822356.0541363 
 01/13  21:00:00,270087748.355236,270087748.355236,4597200.,27302827.8427063,59822356.0541363 
 01/13  22:00:00,269629206.999534,269629206.999534,4597200.,27302827.8427063,55180531.8783121 
 01/13  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 01/13  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 01/14  01:00:00,61036195.0902863,61036195.0902863,4597200.,7915463.67251137,33399901.5013581 
 01/14  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/14  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/14  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/14  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/14  06:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 01/14  07:00:00,224053546.665658,224053546.665658,4597200.,13651413.9213531,55180531.8783121 
 01/14  08:00:00,321046249.703063,321046249.703063,4597200.,13475638.5554859,73747828.5816088 
 01/14  09:00:00,296347683.792549,296347683.792549,4597200.,35249087.3387237,85222049.4632748 
 01/14  10:00:00,277095919.710777,277095919.710777,4597200.,32725375.9014468,93345241.7709671 
